Match Type,File1,File2,File1 Page,File2 Page,File1 Position,File2 Position,Matched Text
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"evaluate noise equivalent power nep using a calibrated infrared source, measure the films noise equivalent power nep at 200 k, with the target nep set at 100 fwhz12 for effective mwir detection...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,task 2 integrate hgte cqds with black silicon and gold reflector structure subtask 1 prepare the black silicon substrate create black silicon layer begin with a silicon wafer typically p-type or n-typ...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,reactive-ion etching rie with sf6 and o2 plasma gases creates a black silicon layer on the wafer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"this process forms nano-scale surface structures that trap light, reducing reflectance and enhancing photon absorption...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"to achieve the desired nano-texturing, set the rie parameters to 200 w power, 20 mtorr pressure, and a processing time of 10 minutes...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,characterize black silicon properties measure the black silicon layers reflectance using a uv-vis-nir spectrometer to confirm it is below 1 in the mwir range 3-5 µm....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,ensure uniformity across the surface to maintain consistent absorption characteristics....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"subtask 2 deposit a gold reflector layer apply adhesion layer using electron beam evaporation, deposit a 5 nm titanium layer on the black silicon...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,this layer enhances adhesion between the black silicon and gold layers without affecting optical performance....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,deposit gold layer thermal evaporation deposits a 100 nm thick gold layer on the titanium adhesion layer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 13,,,"the gold layer acts as a back reflector, ensuring that any unabsorbed light in the mwir range is reflected into the hgte cqd layer for additional absorption...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 19,,,repeat the spin-coating process to build up to the final thickness targeting 1-2 µm....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 19,,,"subtask 3 ligand exchange for enhanced conductivity prepare ligand exchange solution prepare a ligand exchange solution using 1,2-ethanedithiol edt in acetonitrile...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 19,,,"replace the long insulating ligands on the qds with short conductive ones, improving charge transport across the film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 19,,,rinse the film with acetonitrile to remove unreacted edt and ensure the film is not damaged....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 13,Page 20,,,"measure dark current and quantum efficiency measure dark current at the operational temperature of 200 k, aiming for a dark current value of approximately 5 x 10-9 a...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,confirm layer thickness and uniformity using scanning electron microscopy sem and measure the reflectivity to ensure optimal reflection in the mwir band....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,"subtask 3 spin-coat hgte cqd film on black silicon with gold reflector prepare hgte cqd solution for spin coating disperse the synthesized hgte cqds in a solvent e.g., to luene to form a stable colloi..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,ensure a particle concentration that allows for a uniform 1-2 µm thick film....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,spin-coat hgte cqd film spin-coat the hgte cqd solution onto the black silicon with the gold reflector structure at 3000 rpm for 30 seconds to achieve a uniform 1 µm film thickness....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,repeat the process to build up to a final thickness of 1-2 µm for enhanced mwir sensitivity....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,"perform ligand exchange after each layer deposition, a ligand exchange with 1,2-ethanedithiol edt replaces insulating ligands with conductive ones, improving charge transport through the cqd layer...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,subtask 4 anneal the composite structure conduct inert gas annealing place the composite structure in a nitrogen atmosphere for 30 minutes to anneal at 150c....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,"this process improves adhesion between layers and removes any remaining solvent, enhancing film stability and conductivity...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,use sem to check the film surface for uniformity and potential defects....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,confirm that the hgte cqd layer adheres well to the black silicon with the gold reflector and shows no signs of cracking....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,figure 6 illustration of top au and auito contact and temperature dependent photocurrent density inspect film quality post-annealing input material properties task 3 simulation of a complete hgte cqd ...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,silicon or glass should be used as the primary substrate for compatibility with cmos integration....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,"for the hgte cqd layer, set absorption coefficient 104 cm-1, tuned to 3-5 µm mwir range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,set properties for other materials sio2 dielectric constant of 3.9....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,gold layer reflectivity tuned for 3-5 µm wavelengths....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,enter these values into the simulation tool to model the interactions within the photodetector....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,subtask 2 perform optical simulation configure optical simulation for absorption and reflection use comsol multiphysics wave optics module to set up an optical simulation across the mwir wavelength ra...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 14,,,"model light enters the photodetector structure at normal incidence and passes through the hgte cqd layer, with reflections from the gold reflector layer...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 14,Page 16,,,gold layer reflectivity tuned for 3-5 µm wavelengths....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,set the simulation to measure absorption efficiency across the 3-5 µm range....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"the goal is to achieve absorption of over 90 of incident light within this range, which maximizes the quantum efficiency of the device...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,generate an absorption map of the hgte cqd layer to observe how light is absorbed and where enhancement is needed....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"validate and adjust by figure 7 quantum dot ir detector, pmma assisted method for multipixel photodetector array and schematic configuration of fabricated multipixel photodetector parameters based on ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,maximizing absorbed light ensures that the configuration achieves maximum photon-to-electron conversion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"subtask 3 simulate electrical behavior and carrier dynamics configure electronic simulation for charge transport using sentaurus tcad, the electronic simulation is set up to model carrier transport wi..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,input electron mobility of 10 cm2vs and hole mobility of 5 cm2vs to reflect realistic transport dynamics in the cqd material....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,the photodetectors operating bias should be set to 0.5 v to facilitate charge separation and movement within the cqd layer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"analyze dark current and carrier recombination simulate to observe dark current levels across the photodetector, targeting a value below 5 x 10-9 a at 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"model carrier recombination within the cqd layer to identify areas with high recombination rates, which can reduce sensitivity...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"adjust material properties, such as doping levels or layer thickness, to minimize recombination and dark current...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"measure quantum efficiency qe and nep simulate the photodetectors response to incident photons across the 3-5 µm range, calculating quantum efficiency qe at each wavelength...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,aim for a qe of 0.6 to ensure effective photon-to-electron conversion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"calculate the noise equivalent power nep at 200 k, targeting a 100 fwhz12 value to achieve high sensitivity for mwir applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"subtask 4 perform thermal simulation for temperature stability configure thermal simulation for 200 k operation in comsol multiphysics, the heat transfer module simulates the photodetectors thermal be..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"set heat generation parameters based on dark current and biasing, considering power dissipation within the cqd layer and other components...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"analyze temperature distribution simulate to measure the temperature distribution across the photodetector, ensuring that all layers remain stable around 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"if temperature hotspots are observed, adjust cooling parameters or introduce additional thermal management layers to stabilize the system...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,validate stability against thermal fluctuations check that the thermal stability is maintained within 2 k of the target operating temperature to prevent performance degradation....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,confirm that dark current and nep remain stable under these thermal conditions....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 15,,,"subtask 5 summarize and validate simulation results compile performance metrics summarize the simulation results, explicitly noting absorption efficiency target 90 across 3-5 µm...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 16,,,input electron mobility of 10 cm2vs and hole mobility of 5 cm2vs to reflect realistic transport dynamics in the cqd material....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 16,,,"analyze dark current and carrier recombination simulate to observe dark current levels across the photodetector, targeting a value below 5 x 10-9 a at 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 16,,,aim for a qe of 0.6 to ensure effective photon-to-electron conversion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 15,Page 16,,,"calculate the noise equivalent power nep at 200 k, targeting a 100 fwhz12 value to achieve high sensitivity for mwir applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 14,,,gold reflector set reflectivity properties for 3-5 µm wavelengths....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 15,,,use properties like electron mobility of 10 cm2v s and hole mobility of 5 cm2v s to reflect realistic carrier dynamics....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 15,,,"dark current and recombination analysis simulate to observe dark current behavior, targeting a stable level of 5 x 10-9 a at 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 15,,,aim for qe values of at least 0.6 for effective photon-to-electron conversion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 15,,,"calculate the noise equivalent power nep at 200 k, with a target of 100 fwhz12, ensuring that the photodetector has high sensitivity for mwir applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,validate against design requirements compare the achieved values with the design requirements....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"if performance metrics fall short, adjust layer thickness, material properties, or cooling configurations and re-run simulations...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,document final validated values as benchmarks for experimental design and fabrication stages....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"report findings for design optimization generate a report detailing simulation outcomes, adjustments, and final design parameters...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,this report will guide the physical construction of the hgte cqd photodetector....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,task 4 simulation of a complete hgte cqd photodetector for mwir detection subtask 1 define device structure and material properties layered device structure setup define a multi-layered structure in t...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,use a silicon substrate with a 50 nm sio2 layer chosen for compatibility with cmos integration....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"material properties assignment input the following critical properties for each layer hgte cqd layer absorption coefficient of 104 cm-1 tuned to the 3-5 µm mwir range, electron mobility of 10 cm2vs, d..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,gold reflector set reflectivity properties for 3-5 µm wavelengths....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"ensure each property is realistic and tuned for the mwir range, essential for the photodetectors sensitivity and absorption performance...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"subtask 2 perform optical simulation set up optical absorption simulation in the comsol multiphysics wave optics module, configure an optical simulation that models incident light at 3- 5 µm wavelengt..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,define simulation boundaries to capture photon interactions across the entire detector structure....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"run absorption analysis run the simulation, focusing on absorption efficiency...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,aim for absorption levels above 90 within the 3-5 µm range....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"generate an absorption map of the hgte cqd layer, showing photon distribution and identifying areas with optimal absorption...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"parameter adjustment and re-simulation if absorption efficiency is below target, adjust the thickness of the cqd layer within a range of 1-2 µm or the reflector layer and re-run the simulation...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,the goal is to optimize photon interaction to maximize quantum efficiency....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"subtask 3 simulate electrical properties and charge transport setup for charge transport simulation in sentaurus tcad, configure the electronic simulation model to evaluate charge transport through th..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,use properties like electron mobility of 10 cm2v s and hole mobility of 5 cm2v s to reflect realistic carrier dynamics....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,apply a bias voltage of 0.5 v across the photodetector to drive charge separation and facilitate carrier movement....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"dark current and recombination analysis simulate to observe dark current behavior, targeting a stable level of 5 x 10-9 a at 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"model carrier recombination processes within the cqd layer, identifying areas of high recombination and minimizing them by adjusting layer properties e.g., doping or thickness...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"quantum efficiency qe and nep calculation to calculate quantum efficiency qe, simulate the photodetectors response to incident photons across the 3-5 µm range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,aim for qe values of at least 0.6 for effective photon-to-electron conversion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,"calculate the noise equivalent power nep at 200 k, with a target of 100 fwhz12, ensuring that the photodetector has high sensitivity for mwir applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 16,,,subtask 4 perform thermal stability simulation set up thermal simulation for 200 k operation 9...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 16,Page 17,,,validate against design requirements compare the achieved values with the design requirements....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 16,,,evaluate results against design requirements compare each achieved value with the design targets....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"using the heat transfer module in comsol multiphysics, a thermal simulation was set up to model temperature stability when operating at 200 k with thermoelectric cooling...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"define the heat generation parameters based on dark current and bias power, as these factors influence the thermal profile across the detector...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,analyze temperature distribution run the simulation and monitor the temperature distribution across the layers....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,the target is maintaining stable operation at 200 k with minimal thermal gradients....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"if temperature fluctuations exceed 2 k, adjust cooling settings or layer thicknesses to stabilize the thermal profile...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"validate performance stability confirm that dark current, qe, and nep metrics remain stable under simulated thermal conditions...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,verify that the design meets target performance values without degradation due to temperature instability....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"subtask 5 compile and validate simulation results document key performance metrics record the final results for each performance metric, ensuring they meet the design targets absorption efficiency 90 ..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,evaluate results against design requirements compare each achieved value with the design targets....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"if any metric falls short, adjust material properties, layer thickness, or bias settings, and re-run simulations as needed...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"ensure that results align with mwir application requirements for high-sensitivity, low-noise detection...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"finalize report on simulation findings prepare a comprehensive report summarizing simulation outcomes, adjustments, and validated parameters...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"include detailed results for absorption efficiency, dark current, qe, and nep to guide future experimental validation and fabrication...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,task 5 implementation of cmos-compatible roic for hgte cqd-based mwir photodetector subtask 1 define roic design requirements and specifications establish key performance metrics with compatibility se...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,dark current noise floor design for the photodetectors dark current of approximately 5 x 10-9 a....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,noise equivalent power nep ensure the roic maintains signal integri ty compatible with the photodetectors 100 fwhz12 nep target....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"define architecture and power requirements choose a low-noise trans-impedance amplifier tia architecture, as it offers high sensitivity and minimal noise in mwir applications...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"set the roics operating voltage at 3.3 v, which is standard in cmos processes and ensures compatibility with other integrated circuit components...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"outline an adaptive power management circuit to minimize power usage without sacrificing sensitivity, which is crucial for operation at 200 k...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,subtask 2 design signal amplification and noise control circuits design transimpedance amplifier tia for low-noise amplification configure the tia with a gain of 1 mω to amplify weak photocurrent sign...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 17,Page 17,,,"set the tia bandwidth in the mwir range using a feedback resistor and capacitor combination, ensuring signal fidelity across the 3-5 µm wavelength range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"implement dark current management circuitry integrate sample-and-hold circuitry for signal integrity design an auto-zeroing circuit to cancel out the dark current component from the output signal, imp..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"integrate a low-pass filter with a cutoff frequency around 10 hz to smooth out any remaining noise spikes due to dark current fluctuations, aligning with the photodetectors target dark current perform..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,add low-noise bias control circuitry implement a bias control circuit with a precision voltage regulator to maintain stable bias across each pixel and reduce noise from power supply variations....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"include a temperature-compensation feature to adjust bias levels as the roic operates at 200 k, ensuring signal stability across the fpa...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,subtask 3 design real-time signal synchronization for multi-array coherence develop synchronization clock network design a distributed clocking network that provides a synchronization signal to each p...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"set the clock frequency at 10 mhz for optimal timing resolution, with an inter-pixel delay tolerance within 0.1 ns to maintain signal coherence...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"implement sample-and-hold circuits in each pixel, capturing the signal immediately after amplification and holding it for analog-to-digital conversion...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,this approach prevents signal degradation in real-time imaging applications....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"the sampling time should be 100 ns, ensuring minimal signal loss and enabling real-time imaging coherence across distributed arrays...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,subtask 4 simulate the roic performance and validate design run noise and signal integrity simulations use cadence virtuoso to simulate noise levels within the roic circuitry....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,confirm that the dark current noise floor is well within the tolerance of the photodetectors dark current targeting a noise floor of 1 x 10-10 a....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,simulate the tias performance with input currents in the 1-10 na range and verify that the amplification maintains signal clarity across this range....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,validate thermal performance at 200 k the roic at 200 k will be simulated to ensure biasing and signal amplification stability....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"the bias control circuits will be tested for thermal shifts, and the temperature compensation circuit will be adjusted as needed...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"test synchronization and coherence simulate the clocking network and sample-and-hold circuitry to ensure that the timing across pixels remains within the 0.1 ns coherence threshold, essential for mult..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"confirm that each sample-and-hold circuit functions effectively across the entire array, allowing real-time signal alignment...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"subtask 5 prepare for fabrication and prototype testing finalize roic layout and submit for fabrication complete the roic layout in cadence virtuoso, ensuring it meets size constraints for integration..."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,perform a design rule check drc to confirm the layout adheres to cmos fabrication requirements and submit the design for fabrication....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"plan for prototype testing develop a testing plan for the roic, including setup for noise, gain, synchronization, and thermal stability testing...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,"outline metrics to validate the roics compatibility with the photodetectors dark current, nep, and synchronization requirements in the prototype testing phase...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,figure 9 histogram of nedt of fpa task 6 fabrication of solution-processed hgte quantum dots on a cmos-compatible substrate subtask 1 prepare cmos-compatible substrate select substrate material choose...
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 18,Page 18,,,this ensures structural stability and an appropriate surface for cqd adhesion....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 13,,,repeat the spin-coating process to build up to a 1-2 µm total thickness....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 13,,,"subtask 4 perform ligand exchange for improved charge transport prepare ligand exchange solution for ligand exchange, a solution of 1,2-ethanedithiol edt in acetonitrile was used...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 13,,,"this step replaces the long insulating ligands with short conductive ones, enhancing the charge transport properties of the hgte cqd film...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 13,,,rinse the film with acetonitrile to remove unreacted edt and prevent film degradation....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"inspect substrate to remove organic contaminants, perform a piranha etch a 31 mixture of h2so4 and h2o2 for 10 minutes...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,dry the substrate with nitrogen and perform a 5-minute oxygen plasma treatment to increase surface energy and promote the adhesion of the hgte cqd layer....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"an optical microscope inspects the substrate surface for cleanliness and confirms uniform sio2 coating, as imperfections may affect cqd layer deposition...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"subtask 2 synthesize and purify hgte quantum dots synthesis of hgte cqds in a solution-phase reaction, hgcl2 mercury chloride and nahte sodium hydrogen telluride are precursors to form hgte qds...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"for controlled growth, the reaction should be carried out in oleylamine as a coordinating solvent at 80-100c...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"monitor qd size using uv-vis spectroscopy, targeting an average qd size of 8-12 nm to align with mwir detection requirements in the 3-5 µm range...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,purification of qds purify the qds by centrifugation and washing with hexane to remove unreacted precursors and excess ligands....
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"redisperse the purified qds in toluene, achieving a stable colloidal solution suitable for spin-coating...."
Text Match,Proposal_F2D-15326.json,Proposal_F244-0002-0320.json,Page 19,Page 19,,,"confirm the particle concentration, which should yield a uniform 1-2 µm film on the substrate...."
